25-01-2025 11:36:42.519 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 20:01:24.850 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:143] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
25-01-2025 20:01:24.922 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:211] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 61 ms. Found 3 JPA repository interfaces.
25-01-2025 20:01:26.134 [restartedMain] INFO  [TomcatWebServer.java:111] o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9098 (http)
25-01-2025 20:01:26.150 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9098"]
25-01-2025 20:01:26.155 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-01-2025 20:01:26.156 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.28]
25-01-2025 20:01:26.268 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-01-2025 20:01:26.271 [restartedMain] INFO  [ServletWebServerApplicationContext.java:296] o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2611 ms
25-01-2025 20:01:26.823 [restartedMain] INFO  [H2ConsoleAutoConfiguration.java:88] o.s.b.a.h.H2ConsoleAutoConfiguration.logDataSources - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
25-01-2025 20:01:27.089 [restartedMain] INFO  [LogHelper.java:31] o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
25-01-2025 20:01:27.225 [restartedMain] INFO  [Version.java:44] org.hibernate.Version.logVersion - HHH000412: Hibernate ORM core version 6.5.2.Final
25-01-2025 20:01:27.285 [restartedMain] INFO  [RegionFactoryInitiator.java:50] o.h.c.i.RegionFactoryInitiator.initiateService - HHH000026: Second-level cache disabled
25-01-2025 20:01:27.700 [restartedMain] INFO  [SpringPersistenceUnitInfo.java:87] o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
25-01-2025 20:01:28.880 [restartedMain] INFO  [JtaPlatformInitiator.java:59] o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
25-01-2025 20:01:28.920 [restartedMain] INFO  [AbstractEntityManagerFactoryBean.java:437] o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 20:01:29.849 [restartedMain] WARN  [JpaBaseConfiguration.java:236] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
25-01-2025 20:01:30.848 [restartedMain] INFO  [OptionalLiveReloadServer.java:59] o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
25-01-2025 20:01:30.902 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-9098"]
25-01-2025 20:01:30.939 [restartedMain] INFO  [TomcatWebServer.java:243] o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port 9098 (http) with context path '/'
25-01-2025 20:01:30.953 [restartedMain] INFO  [StartupInfoLogger.java:56] c.g.biblioteca.BibliotecaApplication.logStarted - Started BibliotecaApplication in 7.887 seconds (process running for 8.411)
25-01-2025 20:02:37.885 [http-nio-9098-exec-2] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
25-01-2025 20:02:37.885 [http-nio-9098-exec-2] INFO  [FrameworkServlet.java:532] o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
25-01-2025 20:02:37.885 [http-nio-9098-exec-2] INFO  [FrameworkServlet.java:554] o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 0 ms
25-01-2025 20:02:37.979 [http-nio-9098-exec-2] INFO  [ControllerAspect.java:21] c.g.biblioteca.aop.ControllerAspect.around - Inicia llamada a método: obtenerLibro en el controlador: LibroController con parametros: [1]
25-01-2025 20:02:38.089 [http-nio-9098-exec-2] INFO  [ControllerAspect.java:24] c.g.biblioteca.aop.ControllerAspect.around - Fin llamada a método: obtenerLibro en el controlador: LibroController
25-01-2025 20:02:50.229 [http-nio-9098-exec-4] INFO  [ControllerAspect.java:21] c.g.biblioteca.aop.ControllerAspect.around - Inicia llamada a método: listarLibros en el controlador: LibroController con parametros: []
25-01-2025 20:02:50.303 [http-nio-9098-exec-4] INFO  [ControllerAspect.java:24] c.g.biblioteca.aop.ControllerAspect.around - Fin llamada a método: listarLibros en el controlador: LibroController
25-01-2025 20:03:40.816 [SpringApplicationShutdownHook] INFO  [AbstractEntityManagerFactoryBean.java:650] o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 20:03:51.955 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 20:03:52.005 [restartedMain] INFO  [StartupInfoLogger.java:50] c.g.biblioteca.BibliotecaApplication.logStarting - Starting BibliotecaApplication using Java 17.0.8.1 with PID 17368 (D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend\target\classes started by steve in D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend)
25-01-2025 20:03:52.006 [restartedMain] INFO  [SpringApplication.java:654] c.g.biblioteca.BibliotecaApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
25-01-2025 20:03:52.063 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.restart.ChangeableUrls.logTo - The Class-Path manifest attribute in C:\Users\steve\.m2\repository\com\oracle\database\jdbc\ojdbc11\21.9.0.0\ojdbc11-21.9.0.0.jar referenced one or more files that do not exist: file:/C:/Users/steve/.m2/repository/com/oracle/database/jdbc/ojdbc11/21.9.0.0/oraclepki.jar
25-01-2025 20:03:52.064 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
25-01-2025 20:03:52.064 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
25-01-2025 20:03:53.241 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:143] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
25-01-2025 20:03:53.317 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:211] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 66 ms. Found 3 JPA repository interfaces.
25-01-2025 20:03:54.538 [restartedMain] INFO  [TomcatWebServer.java:111] o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9098 (http)
25-01-2025 20:03:54.550 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9098"]
25-01-2025 20:03:54.555 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-01-2025 20:03:54.555 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.28]
25-01-2025 20:03:54.637 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-01-2025 20:03:54.640 [restartedMain] INFO  [ServletWebServerApplicationContext.java:296] o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2573 ms
25-01-2025 20:03:54.994 [restartedMain] INFO  [H2ConsoleAutoConfiguration.java:88] o.s.b.a.h.H2ConsoleAutoConfiguration.logDataSources - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
25-01-2025 20:03:55.241 [restartedMain] INFO  [LogHelper.java:31] o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
25-01-2025 20:03:55.336 [restartedMain] INFO  [Version.java:44] org.hibernate.Version.logVersion - HHH000412: Hibernate ORM core version 6.5.2.Final
25-01-2025 20:03:55.384 [restartedMain] INFO  [RegionFactoryInitiator.java:50] o.h.c.i.RegionFactoryInitiator.initiateService - HHH000026: Second-level cache disabled
25-01-2025 20:03:55.784 [restartedMain] INFO  [SpringPersistenceUnitInfo.java:87] o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
25-01-2025 20:03:56.881 [restartedMain] INFO  [JtaPlatformInitiator.java:59] o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
25-01-2025 20:03:56.927 [restartedMain] INFO  [AbstractEntityManagerFactoryBean.java:437] o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 20:03:57.886 [restartedMain] WARN  [JpaBaseConfiguration.java:236] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
25-01-2025 20:03:58.795 [restartedMain] INFO  [OptionalLiveReloadServer.java:59] o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
25-01-2025 20:03:58.819 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-9098"]
25-01-2025 20:03:58.850 [restartedMain] INFO  [TomcatWebServer.java:243] o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port 9098 (http) with context path '/'
25-01-2025 20:03:58.872 [restartedMain] INFO  [StartupInfoLogger.java:56] c.g.biblioteca.BibliotecaApplication.logStarted - Started BibliotecaApplication in 7.414 seconds (process running for 7.898)
25-01-2025 20:04:03.609 [http-nio-9098-exec-1] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
25-01-2025 20:04:03.609 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:532] o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
25-01-2025 20:04:03.617 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:554] o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 8 ms
25-01-2025 20:04:03.673 [http-nio-9098-exec-1] INFO  [ControllerAspect.java:21] c.g.biblioteca.aop.ControllerAspect.around - Inicia llamada a método: listarLibros en el controlador: LibroController con parametros: []
25-01-2025 20:04:03.915 [http-nio-9098-exec-1] INFO  [ControllerAspect.java:24] c.g.biblioteca.aop.ControllerAspect.around - Fin llamada a método: listarLibros en el controlador: LibroController
25-01-2025 20:05:44.747 [http-nio-9098-exec-5] INFO  [ControllerAspect.java:21] c.g.biblioteca.aop.ControllerAspect.around - Inicia llamada a método: listarAutores en el controlador: AutorController con parametros: []
25-01-2025 20:05:44.753 [http-nio-9098-exec-5] INFO  [ControllerAspect.java:24] c.g.biblioteca.aop.ControllerAspect.around - Fin llamada a método: listarAutores en el controlador: AutorController
25-01-2025 20:06:29.248 [SpringApplicationShutdownHook] INFO  [AbstractEntityManagerFactoryBean.java:650] o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 20:07:07.355 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 20:07:07.417 [restartedMain] INFO  [StartupInfoLogger.java:50] c.g.biblioteca.BibliotecaApplication.logStarting - Starting BibliotecaApplication using Java 17.0.8.1 with PID 20224 (D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend\target\classes started by steve in D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend)
25-01-2025 20:07:07.419 [restartedMain] INFO  [SpringApplication.java:654] c.g.biblioteca.BibliotecaApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
25-01-2025 20:07:07.484 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.restart.ChangeableUrls.logTo - The Class-Path manifest attribute in C:\Users\steve\.m2\repository\com\oracle\database\jdbc\ojdbc11\21.9.0.0\ojdbc11-21.9.0.0.jar referenced one or more files that do not exist: file:/C:/Users/steve/.m2/repository/com/oracle/database/jdbc/ojdbc11/21.9.0.0/oraclepki.jar
25-01-2025 20:07:07.484 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
25-01-2025 20:07:07.484 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
25-01-2025 20:07:08.629 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:143] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
25-01-2025 20:07:08.720 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:211] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 68 ms. Found 3 JPA repository interfaces.
25-01-2025 20:07:09.934 [restartedMain] INFO  [TomcatWebServer.java:111] o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9098 (http)
25-01-2025 20:07:09.947 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9098"]
25-01-2025 20:07:09.953 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-01-2025 20:07:09.953 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.28]
25-01-2025 20:07:10.045 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-01-2025 20:07:10.061 [restartedMain] INFO  [ServletWebServerApplicationContext.java:296] o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2561 ms
25-01-2025 20:07:10.378 [restartedMain] INFO  [H2ConsoleAutoConfiguration.java:88] o.s.b.a.h.H2ConsoleAutoConfiguration.logDataSources - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
25-01-2025 20:07:10.610 [restartedMain] INFO  [LogHelper.java:31] o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
25-01-2025 20:07:10.683 [restartedMain] INFO  [Version.java:44] org.hibernate.Version.logVersion - HHH000412: Hibernate ORM core version 6.5.2.Final
25-01-2025 20:07:10.739 [restartedMain] INFO  [RegionFactoryInitiator.java:50] o.h.c.i.RegionFactoryInitiator.initiateService - HHH000026: Second-level cache disabled
25-01-2025 20:07:11.168 [restartedMain] INFO  [SpringPersistenceUnitInfo.java:87] o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
25-01-2025 20:07:12.375 [restartedMain] INFO  [JtaPlatformInitiator.java:59] o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
25-01-2025 20:07:12.425 [restartedMain] INFO  [AbstractEntityManagerFactoryBean.java:437] o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 20:07:13.405 [restartedMain] WARN  [JpaBaseConfiguration.java:236] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
